-0.011319373,-0.30485526,-0.022537276,0.08719361,0.10944463,-0.08319376,-0.06556806,-0.26961493,0.055452723,-0.02220355,0.014078833,-0.25068104,0.16101487,-0.20924118,0.15346706,0.18638407,-0.007598978,-0.007654518,-0.003702978,-0.007202555,0.0020318523,0.006483213,0.0057789446,-0.00886591,-0.0049597225,0.0057118856,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.0131386219999999,0.006008411,-0.017365504,-0.013595366,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438,0.012119798,-0.012042509,0.011384498,-0.005189864,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931,-0.007457889,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
-0.014740553,-0.29685014,-0.023543518,0.082032315,0.10242075,-0.08474574,-0.06350814,-0.2706478,0.05200874,-0.010894265,0.0012484342,-0.24991895,0.16620344,-0.21135902,0.16621573,0.20052658,-0.007598978,-0.007654518,-0.003702978,-0.007202555,0.0020318523,0.006483213,0.0057789446,-0.00886591,-0.0049597225,0.0057118856,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.0131386219999999,0.006008411,-0.017365504,-0.013595366,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438,0.012119798,-0.012042509,0.011384498,-0.005189864,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931,-0.007457889,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
-0.021634698,-0.3113388,-0.02500097,0.07105525,0.116763,-0.08264646,-0.06815687,-0.2740697,0.04688159,-0.005359754,0.009641841,-0.24757448,0.15361142,-0.2133207,0.13871603,0.21453647,-0.007598978,-0.007654518,-0.003702978,-0.007202555,0.0020318523,0.006483213,0.0057789446,-0.00886591,-0.0049597225,0.0057118856,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.0131386219999999,0.006008411,-0.017365504,-0.013595366,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438,0.012119798,-0.012042509,0.011384498,-0.005189864,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931,-0.007457889,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
0.0006054342,-0.3025555,-0.033223692,0.09253772,0.10861757,-0.08923324,-0.05274152,-0.2724992,0.05029254,-0.032406945,0.017034136,-0.24509421,0.16640732,-0.20452519,0.16346596,0.1957049,-0.007598978,-0.007654518,-0.003702978,-0.007202555,0.0020318523,0.006483213,0.0057789446,-0.00886591,-0.0049597225,0.0057118856,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.0131386219999999,0.006008411,-0.017365504,-0.013595366,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438,0.012119798,-0.012042509,0.011384498,-0.005189864,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931,-0.007457889,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
0.0030281842,-0.30212787,-0.027670786,0.09988577,0.11880175,-0.08071284,-0.055087693,-0.27822474,0.057022832,-0.026456006,0.0033136867,-0.2476698,0.16834816,-0.2179938,0.16141546,0.20256358,1.180584,0.52651304,0.7931449,-0.24542584,-0.22063436,0.55935746,1.0598976999999998,0.14833114,-0.9817398,-0.789687,0.09851913,0.35601935,-0.16590773,0.9766471,-0.5934543000000001,-0.76436514,-0.4092474,0.22483203,0.07625121,0.3506871,-1.5288383999999997,0.2247469999999999,0.29474202,-0.12508924,1.4916877,-0.2846366,-0.2037882,-0.10364147,0.29941714,-0.56944555,0.26287526,-0.25654176,0.7853441,1.6177135,-0.123712376,-0.3930732,-0.09324706,0.779788,-0.25555614,-0.8353988000000001,0.1542724,0.0598457379999999,-0.112087175,-0.034575276,-0.3697531,-0.013292472,0.94044214,0.08131081,-0.04915743,-0.54510933,0.1664256,0.67911017,-0.7785746,-1.5480582,0.0038153431,-0.55331415,0.0033783293,0.3355912,0.14352839,-1.1340553999999998,0.6296104,0.3301910999999999,0.37751892,-0.7987768
-0.009905245,-0.30472898,-0.035457943,0.10156607,0.1083495,-0.079076834,-0.053743534,-0.27975124,0.05240926,-0.025300652,0.013552628,-0.24787974,0.16148876,-0.21951003,0.15526083,0.20008864,0.2855224,0.18579368,0.38981718,-0.12551938,-0.350327,-0.28976887,0.45628715,-0.23971803,-0.022682901,-0.45868462,0.41866833,-0.20770663,-0.14966527,0.34206244,-0.8325531999999999,-0.35020134,-0.31466547,0.24520257,-0.10225758,0.22357267,-0.39450565,0.305003,0.3171372,-0.20439525,0.6908999,0.22463745,-0.1467619999999999,0.0730871,0.05249364,0.654205,0.4633064,-0.1877257,0.6303827,0.37206572,0.3190505,0.031583678,-0.23939027,-0.16608728,0.14272508,-0.41719154,-0.30774948,-0.25580835,0.3089011,0.28032494,-0.3053889,-0.7208095,0.43613112,-0.42809853,-0.16899978,-0.057843547,0.22490215,-0.07773198,-0.2953235999999999,-0.7940672,-0.09692489,-0.0614833159999999,0.37458706,0.37670562,-0.21449961,-0.26353446,0.61320305,-0.0038196603,0.3736768,-0.037286907
0.019979,-0.30120873,-0.002275994,0.094876036,0.13446976,-0.067452595,-0.05110041,-0.28628272,0.034569487,-0.026977696,0.0026955009,-0.247928,0.17600335,-0.18168283,0.1554672,0.23292573,0.39001834,0.8558478999999999,1.3586025,1.1703761,0.75200295,0.6144510999999999,0.5770235,1.1012076000000002,-1.2061841,-0.8148873000000001,0.9489306,-0.79103965,-0.22875957,3.4115562000000006,-1.529041,-2.423163,0.81317014,-0.9075135,-0.36286277,1.3994334,-2.0988822,-0.31794667,1.4520947,-0.70505697,1.9998637,0.6685045999999999,-2.0359383,0.277728,-0.43325448,1.0974701999999998,-0.54727554,-0.98615587,0.1413999,1.1790794,2.4631727000000003,-0.34525368,0.81221217,0.108585216,-0.93560034,-2.7038314,-0.68920124,0.43701297,1.1386094,-0.9537539,-0.9922907,-0.77017957,1.5254656999999998,1.4054781,-1.5923352,-1.7089331,-0.4633414,1.8264384,-1.948893,-3.6288488,1.2448673,0.46701464,1.848854,0.12354777,-2.3315754,-2.2963545,1.4104985,-0.021681473,0.50585026,-0.78160596
0.00800252,-0.29577014,-0.029874345,0.09807731,0.116056204,-0.083555974,-0.057786025,-0.28905934,0.05620036,-0.028992541,0.0035650395,-0.2487923,0.16730072,-0.2042641,0.17141403,0.20189546,1.1962358999999998,-0.28383178,1.0050849,-0.48096594,-0.6999201999999999,0.18021937,1.3544637,-0.1787499,-0.92439455,-1.2402339,-0.7808222,0.07394168,0.139982,1.2510725,-0.2789833,-0.30959824,-0.89465517,1.1108360000000002,0.6094885,0.56814814,-0.69231147,-0.37386486,-0.036225162,0.60690725,1.6513851000000002,-0.5803664000000001,-0.010451475,0.038059097,-0.11271175,-1.0625575,0.20753041,-0.33334294,1.4911982,1.0759195,0.37840143,-0.3676980999999999,-0.69422257,0.82610184,-0.29294503,-0.26393968,-0.23324989,-0.50434124,0.61872864,0.881279,-0.13028099,-1.0245854,1.03303,-0.32056314,-0.94087017,-0.5640837,0.28243175,-0.095200345,-1.178183,-1.7647696,-0.94086653,-0.3280775,0.09031027,-0.39042488,0.5634932,-1.287566,0.37795854,0.10053727,0.25567427,-1.1415868
-0.044254288,-0.298449,-0.015576219,0.09719504,0.118327305,-0.08336108,-0.03377755,-0.25723642,0.040758505,-0.038613033,0.03054005,-0.26748878,0.13948172,-0.24686514,0.101553746,0.20519564,-0.6281645,0.6300071999999999,0.48997122,0.22681737,-0.8647710999999999,0.13369991,0.74943036,0.2539574,0.7378176,-1.0820825,-0.21035852,-0.56940734,-0.61780685,1.0890018,-0.8729028,-1.3720769,-1.207798,1.029326,-0.068208724,0.8917113999999999,-1.5999105,0.0983093999999999,0.71249294,-0.44018227,1.1449667,0.515508,-1.0162184,0.9524454,-0.17576699,0.14848584,1.4718255,-0.069309175,0.75322485,0.42618045,0.98344415,-0.22768846,-0.3101241,0.68143225,-0.3037542,-0.73831093,-0.8269785,0.0858961999999999,1.0201799,0.4700532,0.02719944,-0.5474859000000001,1.191485,0.80704445,-1.374473,0.1374504,-0.29740402,-0.18184452,-0.53711873,-0.6774758000000001,0.37351263,-0.1753713,0.03148077,-0.32322726,-0.32779524,-0.6431518,0.7067325,0.036971033,0.79772806,-0.021903396
0.00025280565,-0.3014871,-0.044717282,0.11092934,0.109127186,-0.07808165,-0.04575026,-0.27540106,0.05736391,-0.031733423,0.008026045,-0.24231726,0.1703399,-0.22441337,0.15102462,0.19894317,0.2302327,0.058960795,0.39607495,-0.06826743,-0.0327986029999999,-0.08390546,0.3502172999999999,-0.0616267359999999,-0.0437388229999999,-0.12347776,0.03852651,0.023664609,0.08715365,0.0072151218,-0.101979166,0.018052656,-0.17668831,0.05093046,0.08731176,0.098261505,-0.18299732,0.03762096,-0.0174998419999999,-0.18370953,0.41001213,0.095827855,-0.24691759,-0.061513845,-0.06456024,-0.10816795,0.208563,-0.1952544,0.059249163,0.1527895,0.28422695,-0.067390494,0.1437913999999999,0.052365545,0.16680557,-0.114650235,0.0510689999999999,-0.27742618,0.1286058,0.1286661,-0.03181918,-0.23428835,0.15339659,-0.16591454,0.111829944,0.07774715,0.12986699,-0.014566233,-0.22936636,-0.13856399,-0.097269565,-0.26697448,0.029272804,0.1268101,-0.15106367,-0.30128238,0.24722447,-0.19562317,0.10836432,0.02078344
